age,gender,screen_time,social_media,gaming,sleep,activity,support,platform,source,target
27,Other,12.58,5.65,4.93,6.32,2.95,Yes,Unknown,df1,1
55,Female,5.89,7.73,2.94,4.39,5.65,No,Unknown,df1,0
44,Male,6.24,5.68,4.91,8.97,6.31,No,Unknown,df1,1
63,Male,14.4,1.98,4.76,6.68,7.07,No,Unknown,df1,1
48,Female,7.43,7.76,2.29,7.27,1.71,Yes,Unknown,df1,1
42,Other,3.16,6.18,3.37,7.54,6.5,Yes,Unknown,df1,0
65,Other,8.55,6.6,1.28,7.7,6.77,No,Unknown,df1,0
55,Other,3.19,3.13,3.83,8.63,6.01,Yes,Unknown,df1,0
44,Male,9.77,5.38,3.31,7.32,6.92,No,Unknown,df1,0
61,Female,2.97,0.69,2.16,7.88,8.81,Yes,Unknown,df1,1
45,Female,2.7,1.72,1.93,8.02,0.58,Yes,Unknown,df1,1
37,Male,4.03,1.76,3.0,8.23,3.06,No,Unknown,df1,1
49,Female,7.62,0.22,2.51,4.11,2.54,Yes,Unknown,df1,0
36,Female,2.27,6.48,4.24,7.52,1.38,Yes,Unknown,df1,1
65,Male,14.43,5.28,0.55,7.38,3.98,Yes,Unknown,df1,0
27,Female,14.95,0.87,1.94,5.82,0.94,Yes,Unknown,df1,1
58,Female,11.57,1.37,4.93,7.01,9.05,No,Unknown,df1,1
63,Other,2.26,7.06,3.42,4.05,7.61,No,Unknown,df1,0
21,Male,10.27,6.35,1.66,5.59,9.38,No,Unknown,df1,0
54,Female,11.34,3.13,4.77,4.08,9.25,Yes,Unknown,df1,0
24,Male,8.15,5.42,1.92,8.86,9.88,Yes,Unknown,df1,1
56,Other,6.42,6.49,3.01,4.25,4.42,No,Unknown,df1,0
43,Female,10.28,4.18,4.19,5.17,6.95,Yes,Unknown,df1,0
22,Other,2.11,2.72,0.99,6.08,3.81,No,Unknown,df1,1
44,Female,1.17,7.9,3.89,4.49,7.99,Yes,Unknown,df1,0
30,Other,5.87,4.36,0.04,7.73,0.53,Yes,Unknown,df1,0
44,Female,4.26,3.15,0.63,8.7,9.0,Yes,Unknown,df1,1
35,Female,11.25,0.9,4.9,8.51,0.41,Yes,Unknown,df1,1
21,Female,12.46,0.05,0.43,7.48,1.51,No,Unknown,df1,0
44,Male,2.74,5.94,3.52,7.37,6.27,No,Unknown,df1,1
55,Female,11.2,2.93,0.34,4.99,3.87,Yes,Unknown,df1,0
31,Female,9.06,7.82,0.31,6.75,6.5,No,Unknown,df1,1
30,Male,13.48,5.14,3.13,6.2,5.66,Yes,Unknown,df1,0
38,Female,7.66,5.8,0.8,4.48,0.48,No,Unknown,df1,0
20,Other,3.67,5.4,1.2,4.53,3.2,No,Unknown,df1,1
22,Other,3.8,2.19,1.38,6.86,1.84,No,Unknown,df1,0
49,Male,4.9,2.83,2.94,7.42,3.08,No,Unknown,df1,1
24,Female,9.19,3.68,1.42,7.55,4.58,No,Unknown,df1,0
38,Other,12.59,4.55,4.15,5.27,3.41,Yes,Unknown,df1,0
49,Other,5.38,6.8,4.99,8.93,0.99,No,Unknown,df1,1
55,Male,1.83,4.33,4.49,8.12,6.01,Yes,Unknown,df1,0
58,Other,6.87,3.82,1.39,6.61,5.13,Yes,Unknown,df1,1
22,Female,7.55,2.75,3.38,5.49,7.92,Yes,Unknown,df1,1
28,Female,10.95,7.94,4.65,5.53,3.7,No,Unknown,df1,1
35,Female,5.25,0.07,3.49,4.3,5.77,No,Unknown,df1,0
55,Female,13.88,0.62,3.79,6.86,1.19,Yes,Unknown,df1,0
25,Male,3.94,4.42,5.0,8.97,1.65,No,Unknown,df1,0
38,Male,5.48,5.81,3.05,8.97,2.9,No,Unknown,df1,0
60,Male,7.08,7.83,3.02,8.21,8.2,No,Unknown,df1,1
21,Male,7.41,6.32,3.34,5.25,1.58,Yes,Unknown,df1,0
41,Other,2.93,4.28,2.28,8.49,3.61,No,Unknown,df1,0
31,Other,7.81,4.12,0.92,6.65,1.46,Yes,Unknown,df1,1
30,Male,2.61,4.64,3.58,5.88,7.46,No,Unknown,df1,1
44,Male,12.29,4.46,3.53,6.88,8.86,No,Unknown,df1,1
38,Female,4.62,2.86,0.19,8.03,7.97,No,Unknown,df1,1
46,Male,1.14,7.17,1.28,6.52,2.52,Yes,Unknown,df1,1
56,Male,2.4,2.11,0.31,6.04,6.72,Yes,Unknown,df1,1
32,Female,12.71,6.11,0.13,4.13,9.14,Yes,Unknown,df1,1
51,Other,14.79,5.66,4.04,5.8,6.77,No,Unknown,df1,0
23,Other,4.78,5.87,0.61,8.91,5.6,Yes,Unknown,df1,1
61,Other,2.58,1.16,3.93,6.35,2.65,No,Unknown,df1,0
46,Male,3.61,6.51,4.31,5.76,5.57,Yes,Unknown,df1,0
22,Male,14.05,5.38,4.26,7.02,3.14,Yes,Unknown,df1,1
51,Female,3.49,6.9,2.87,4.2,8.37,No,Unknown,df1,0
49,Male,2.37,5.64,0.24,7.34,9.46,Yes,Unknown,df1,1
42,Male,10.35,6.64,0.43,4.89,3.5,No,Unknown,df1,0
58,Other,8.95,1.2,3.19,7.93,4.96,Yes,Unknown,df1,1
42,Other,13.47,0.6,3.39,6.19,2.29,No,Unknown,df1,1
54,Male,6.73,4.85,0.73,6.47,0.68,Yes,Unknown,df1,1
45,Male,1.77,1.24,4.17,5.49,6.15,Yes,Unknown,df1,1
57,Other,13.29,5.69,1.88,5.11,8.16,Yes,Unknown,df1,0
38,Male,11.75,3.36,1.85,4.85,5.34,No,Unknown,df1,0
61,Female,8.03,7.01,1.9,6.49,1.43,Yes,Unknown,df1,1
48,Female,11.03,0.71,1.83,6.12,7.47,No,Unknown,df1,0
49,Female,7.87,3.28,2.27,8.45,4.91,Yes,Unknown,df1,0
60,Male,14.95,4.03,4.65,6.25,5.98,Yes,Unknown,df1,0
42,Female,2.94,2.78,2.77,8.88,6.28,Yes,Unknown,df1,0
42,Other,5.59,6.14,3.11,8.37,3.62,No,Unknown,df1,1
34,Other,9.19,3.98,2.92,7.7,4.29,Yes,Unknown,df1,1
45,Male,5.54,5.85,4.82,4.16,5.83,No,Unknown,df1,1
22,Other,1.21,0.35,2.91,7.45,1.27,Yes,Unknown,df1,0
65,Male,2.85,6.09,4.83,4.87,3.77,No,Unknown,df1,0
45,Female,13.55,5.14,0.24,6.92,3.29,No,Unknown,df1,0
58,Other,2.75,5.37,2.43,6.47,0.47,No,Unknown,df1,1
56,Male,14.92,2.16,2.76,6.62,3.0,Yes,Unknown,df1,0
53,Female,2.71,7.94,1.76,5.55,4.45,Yes,Unknown,df1,0
31,Other,8.31,6.88,3.65,5.09,8.99,No,Unknown,df1,0
28,Other,13.4,3.44,3.65,6.14,4.31,Yes,Unknown,df1,1
22,Other,1.04,4.96,2.37,7.33,3.82,No,Unknown,df1,0
62,Other,3.62,4.03,4.48,4.51,2.32,No,Unknown,df1,0
18,Other,12.58,2.17,1.09,5.49,7.8,Yes,Unknown,df1,0
46,Other,11.02,7.5,1.69,7.06,0.0,Yes,Unknown,df1,1
52,Other,10.65,4.11,2.13,5.02,4.77,Yes,Unknown,df1,1
41,Male,10.76,7.15,3.12,8.49,3.99,No,Unknown,df1,0
39,Other,3.24,6.51,2.45,5.87,2.46,No,Unknown,df1,0
59,Other,14.13,3.23,4.44,5.61,5.92,No,Unknown,df1,0
57,Female,10.53,3.21,4.32,7.72,9.07,No,Unknown,df1,1
31,Other,2.53,4.77,2.76,8.55,8.21,No,Unknown,df1,1
56,Other,12.56,4.8,2.7,5.18,7.5,No,Unknown,df1,0
53,Female,6.06,4.85,1.08,7.28,7.17,No,Unknown,df1,0
38,Male,11.29,0.83,3.73,4.83,8.8,No,Unknown,df1,1
24,Other,1.19,0.65,4.54,4.47,0.31,No,Unknown,df1,0
62,Female,3.89,1.52,0.34,4.74,5.19,No,Unknown,df1,0
59,Other,7.24,2.22,3.29,6.98,3.56,No,Unknown,df1,0
27,Male,8.97,1.03,2.78,7.96,4.96,No,Unknown,df1,1
54,Female,6.68,0.99,4.04,6.85,6.17,No,Unknown,df1,0
47,Other,9.18,1.78,1.59,5.45,6.97,Yes,Unknown,df1,1
35,Other,7.97,3.78,3.52,8.07,6.87,Yes,Unknown,df1,1
21,Female,12.04,2.54,1.29,8.11,4.58,No,Unknown,df1,1
61,Female,7.01,4.28,4.95,6.37,1.83,No,Unknown,df1,1
28,Female,1.74,3.11,3.02,6.9,7.89,Yes,Unknown,df1,0
50,Female,13.59,1.16,3.81,6.16,3.56,Yes,Unknown,df1,1
44,Other,10.7,6.76,0.79,4.19,1.21,Yes,Unknown,df1,0
41,Other,1.66,0.65,1.52,7.33,2.32,No,Unknown,df1,0
56,Female,5.26,3.28,4.82,7.54,8.36,Yes,Unknown,df1,0
35,Other,9.62,5.32,0.09,8.22,3.9,No,Unknown,df1,0
21,Male,5.48,6.66,1.43,7.23,0.4,Yes,Unknown,df1,1
23,Female,9.42,2.5,4.86,4.35,0.22,Yes,Unknown,df1,1
65,Female,1.19,6.46,4.97,7.93,5.82,Yes,Unknown,df1,0
18,Female,9.96,7.39,3.74,7.82,0.37,No,Unknown,df1,1
65,Male,11.76,2.73,3.47,4.88,3.04,Yes,Unknown,df1,1
25,Other,13.19,2.05,2.64,7.09,5.55,No,Unknown,df1,0
48,Other,2.38,5.87,0.29,4.8,1.03,Yes,Unknown,df1,0
55,Male,7.7,4.97,1.87,7.96,0.51,No,Unknown,df1,1
19,Female,14.93,6.59,1.13,7.3,2.51,No,Unknown,df1,1
61,Female,14.87,1.55,1.99,4.91,7.77,Yes,Unknown,df1,1
43,Male,10.0,0.6,3.13,6.72,6.34,No,Unknown,df1,1
47,Female,14.31,6.88,1.14,8.26,4.17,No,Unknown,df1,0
30,Female,8.99,7.39,0.22,8.5,0.14,Yes,Unknown,df1,1
58,Male,12.84,1.45,1.29,7.92,9.58,Yes,Unknown,df1,0
38,Female,2.31,2.93,0.03,4.72,9.16,No,Unknown,df1,1
63,Male,6.74,2.61,1.26,5.46,9.19,No,Unknown,df1,1
62,Male,13.42,7.28,4.11,4.26,1.16,Yes,Unknown,df1,1
27,Female,9.59,2.33,2.0,7.75,6.38,No,Unknown,df1,1
23,Female,10.72,2.77,1.4,5.92,9.37,No,Unknown,df1,0
25,Other,13.32,2.15,1.74,7.29,0.62,No,Unknown,df1,1
57,Female,4.34,0.53,3.27,6.49,4.78,Yes,Unknown,df1,1
26,Female,6.45,1.39,2.62,8.29,0.3,No,Unknown,df1,1
24,Other,4.11,0.13,3.26,4.23,6.02,No,Unknown,df1,0
59,Other,6.56,1.51,4.62,7.55,1.16,Yes,Unknown,df1,0
41,Female,2.02,2.51,0.96,8.82,0.47,No,Unknown,df1,0
48,Female,1.66,4.52,4.27,6.25,4.29,No,Unknown,df1,1
21,Female,12.6,1.84,2.52,4.77,5.03,Yes,Unknown,df1,1
64,Male,8.07,7.19,1.44,8.46,7.53,Yes,Unknown,df1,0
21,Male,8.41,2.14,4.57,7.24,2.28,Yes,Unknown,df1,0
54,Male,9.57,0.99,1.8,5.48,7.72,Yes,Unknown,df1,1
53,Male,14.09,4.91,1.94,8.38,7.94,Yes,Unknown,df1,0
47,Other,3.57,3.06,3.28,8.18,3.12,No,Unknown,df1,0
33,Female,13.6,0.28,2.61,4.2,5.6,Yes,Unknown,df1,1
45,Male,7.65,0.28,4.19,7.36,9.23,No,Unknown,df1,0
41,Male,11.4,1.14,4.24,7.87,4.08,No,Unknown,df1,0
34,Female,1.63,5.28,2.38,8.08,6.63,Yes,Unknown,df1,1
34,Other,5.66,1.08,4.54,8.14,2.79,No,Unknown,df1,1
52,Male,8.86,7.02,3.19,7.5,2.94,No,Unknown,df1,0
25,Other,6.62,0.44,0.57,7.74,3.97,No,Unknown,df1,0
49,Female,12.66,0.63,1.08,5.77,7.28,Yes,Unknown,df1,0
54,Female,2.33,2.01,2.93,5.87,3.42,No,Unknown,df1,1
33,Female,10.66,0.52,2.7,7.42,5.44,Yes,Unknown,df1,0
63,Female,11.35,0.47,2.13,4.33,4.02,Yes,Unknown,df1,0
32,Other,1.83,2.73,0.01,4.4,4.7,Yes,Unknown,df1,0
23,Other,8.16,2.69,2.24,7.21,9.97,Yes,Unknown,df1,0
23,Other,14.47,7.42,3.41,4.17,7.4,No,Unknown,df1,1
53,Other,12.45,1.06,4.88,5.43,4.7,No,Unknown,df1,1
38,Other,1.09,4.5,3.51,8.31,2.59,Yes,Unknown,df1,0
55,Female,8.08,7.48,2.04,8.11,6.11,Yes,Unknown,df1,1
60,Other,1.64,6.85,1.16,8.33,7.34,No,Unknown,df1,0
45,Female,5.22,1.07,4.99,7.53,5.08,Yes,Unknown,df1,1
56,Female,1.83,7.79,3.7,6.33,1.36,No,Unknown,df1,0
32,Male,13.27,4.65,0.22,8.47,8.62,Yes,Unknown,df1,1
52,Other,10.21,5.86,4.62,5.15,6.96,No,Unknown,df1,1
39,Male,9.73,5.32,3.26,6.14,3.5,Yes,Unknown,df1,0
26,Female,12.55,5.11,0.17,7.08,3.94,No,Unknown,df1,1
33,Male,4.47,4.28,3.95,8.78,4.79,Yes,Unknown,df1,0
59,Male,10.41,1.96,2.78,5.78,1.88,No,Unknown,df1,1
35,Female,6.16,3.08,4.44,6.03,7.15,No,Unknown,df1,1
54,Female,14.03,5.55,0.57,7.98,8.6,No,Unknown,df1,1
21,Female,7.63,5.47,3.5,5.71,8.34,Yes,Unknown,df1,1
26,Other,2.92,2.02,4.38,8.97,7.67,Yes,Unknown,df1,0
38,Female,10.35,0.91,2.83,5.21,3.18,Yes,Unknown,df1,0
27,Male,10.57,4.37,2.41,4.49,5.8,Yes,Unknown,df1,1
24,Female,11.44,2.32,0.83,5.9,0.4,Yes,Unknown,df1,1
53,Female,11.02,2.08,2.73,7.69,0.42,No,Unknown,df1,0
28,Other,10.88,1.33,2.17,5.14,6.45,Yes,Unknown,df1,1
63,Other,12.83,1.4,3.06,4.5,8.4,Yes,Unknown,df1,1
21,Male,5.17,4.05,2.14,4.97,5.62,Yes,Unknown,df1,0
56,Other,6.49,5.17,3.78,4.51,8.47,No,Unknown,df1,1
22,Male,10.01,1.76,2.64,8.8,3.33,Yes,Unknown,df1,0
35,Other,11.87,5.79,2.3,5.61,3.97,No,Unknown,df1,1
27,Male,10.29,1.1,0.95,5.66,0.48,No,Unknown,df1,1
42,Female,7.04,2.54,1.33,7.05,2.94,No,Unknown,df1,1
45,Male,7.35,2.39,1.8,5.93,3.19,Yes,Unknown,df1,0
30,Male,8.49,2.04,0.5,4.22,9.64,Yes,Unknown,df1,1
50,Other,9.45,5.39,2.2,6.21,4.28,Yes,Unknown,df1,1
52,Female,2.51,5.33,2.33,5.8,9.61,No,Unknown,df1,0
31,Female,8.11,2.15,3.61,6.54,4.18,Yes,Unknown,df1,1
34,Other,10.51,4.79,4.14,6.15,7.68,No,Unknown,df1,0
25,Other,2.12,7.72,1.63,5.82,3.78,Yes,Unknown,df1,0
26,Male,14.46,7.02,2.01,5.45,0.68,Yes,Unknown,df1,0
52,Female,2.02,3.95,1.41,6.38,1.58,Yes,Unknown,df1,0
24,Male,10.88,5.93,2.2,4.74,2.2,Yes,Unknown,df1,1
26,Female,6.75,6.75,4.89,5.67,3.73,No,Unknown,df1,1
26,Male,4.08,4.86,2.69,8.55,1.46,No,Unknown,df1,1
29,Female,7.82,7.76,3.07,4.96,0.46,Yes,Unknown,df1,0
25,Male,9.05,1.13,0.88,4.8,4.9,No,Unknown,df1,0
39,Male,12.27,7.62,4.71,4.95,5.04,No,Unknown,df1,1
34,Male,12.75,0.07,1.63,7.97,1.69,Yes,Unknown,df1,1
26,Male,1.97,6.04,3.06,8.96,7.5,Yes,Unknown,df1,1
63,Male,3.05,0.11,1.46,8.3,2.37,No,Unknown,df1,0
52,Other,14.87,5.36,3.39,7.48,7.61,Yes,Unknown,df1,1
58,Other,14.42,7.2,4.98,8.72,9.51,No,Unknown,df1,0
59,Female,7.1,4.7,3.7,4.3,0.82,Yes,Unknown,df1,0
50,Other,14.62,4.05,1.43,5.38,3.64,No,Unknown,df1,0
56,Other,8.16,0.11,4.97,7.08,0.75,No,Unknown,df1,1
38,Female,4.3,5.65,0.68,8.16,9.42,No,Unknown,df1,0
22,Female,14.11,3.31,1.29,8.64,1.12,Yes,Unknown,df1,0
55,Female,14.77,6.78,0.99,5.98,7.08,No,Unknown,df1,0
45,Female,12.17,3.46,1.08,4.68,7.31,No,Unknown,df1,1
23,Other,12.88,7.91,0.17,8.92,0.69,Yes,Unknown,df1,0
54,Female,9.25,0.21,1.72,8.17,0.36,Yes,Unknown,df1,0
19,Female,6.5,4.99,1.61,7.95,3.98,No,Unknown,df1,1
25,Other,3.2,3.58,2.03,6.22,4.7,Yes,Unknown,df1,0
55,Other,14.57,7.84,1.33,4.21,3.48,No,Unknown,df1,0
42,Female,3.09,7.94,0.26,6.93,7.61,No,Unknown,df1,1
61,Other,12.77,6.53,1.85,7.89,9.47,No,Unknown,df1,0
42,Male,6.93,3.97,2.99,8.43,5.96,No,Unknown,df1,1
44,Male,6.59,3.41,1.18,7.46,2.87,Yes,Unknown,df1,1
45,Female,9.32,4.22,4.0,6.96,2.66,Yes,Unknown,df1,0
51,Male,3.57,5.68,3.79,8.66,7.41,Yes,Unknown,df1,1
25,Male,13.88,7.79,2.55,8.63,2.28,Yes,Unknown,df1,0
62,Other,8.69,5.75,0.88,4.76,0.97,Yes,Unknown,df1,1
37,Other,5.21,4.3,3.36,7.85,9.61,Yes,Unknown,df1,1
20,Male,1.89,6.66,2.73,6.65,2.21,No,Unknown,df1,0
54,Other,11.18,5.14,1.87,4.09,8.88,No,Unknown,df1,1
38,Female,7.1,4.4,3.68,6.22,4.81,No,Unknown,df1,1
39,Male,5.89,4.28,2.02,7.82,4.79,Yes,Unknown,df1,0
18,Other,5.54,5.25,0.5,5.43,3.91,Yes,Unknown,df1,1
52,Male,2.61,2.0,1.87,8.23,2.63,No,Unknown,df1,1
47,Male,6.71,6.8,2.35,5.74,9.54,Yes,Unknown,df1,0
43,Other,7.28,0.47,2.67,6.88,5.25,No,Unknown,df1,1
59,Female,12.51,2.14,0.5,7.61,1.46,No,Unknown,df1,1
64,Female,9.41,4.28,0.88,5.61,1.27,Yes,Unknown,df1,0
62,Male,9.03,4.9,2.55,7.97,9.72,No,Unknown,df1,0
28,Male,2.21,7.2,0.31,6.66,4.9,No,Unknown,df1,1
18,Other,13.56,6.91,4.23,4.88,10.0,Yes,Unknown,df1,0
26,Other,10.72,3.97,0.81,7.73,9.86,Yes,Unknown,df1,1
45,Female,6.6,4.21,0.72,4.33,0.08,No,Unknown,df1,0
42,Male,1.77,7.49,4.3,4.16,9.2,No,Unknown,df1,1
54,Male,5.29,6.6,3.76,8.32,4.51,Yes,Unknown,df1,0
30,Male,5.66,3.23,4.26,6.75,9.08,No,Unknown,df1,0
34,Male,8.58,6.7,2.82,4.7,9.29,Yes,Unknown,df1,1
26,Female,1.5,0.33,2.64,4.43,5.36,No,Unknown,df1,0
47,Other,9.57,5.83,0.19,8.63,0.32,Yes,Unknown,df1,1
22,Other,7.86,1.28,2.32,4.62,3.67,Yes,Unknown,df1,0
25,Other,7.42,6.15,4.77,4.49,5.2,Yes,Unknown,df1,1
27,Female,10.0,7.62,2.32,5.88,8.57,Yes,Unknown,df1,1
28,Male,12.01,4.33,0.33,8.35,9.41,No,Unknown,df1,0
24,Male,2.16,7.79,0.71,6.87,3.49,No,Unknown,df1,0
37,Male,5.17,4.6,3.23,5.45,9.8,Yes,Unknown,df1,0
22,Other,10.11,6.68,4.66,6.16,9.56,No,Unknown,df1,1
18,Female,6.44,0.97,2.47,6.47,0.38,Yes,Unknown,df1,1
46,Other,10.33,3.31,0.95,6.52,4.3,No,Unknown,df1,1
18,Other,11.44,7.61,1.67,7.21,9.89,No,Unknown,df1,1
24,Other,9.04,0.69,3.38,7.56,5.62,No,Unknown,df1,0
30,Female,6.32,4.98,2.21,5.77,4.84,Yes,Unknown,df1,1
52,Other,7.61,2.73,2.54,4.01,9.08,Yes,Unknown,df1,1
42,Other,13.38,3.23,3.29,8.94,5.94,No,Unknown,df1,0
19,Other,3.21,3.82,2.32,4.65,8.82,No,Unknown,df1,1
26,Female,4.84,7.85,4.53,7.41,3.37,Yes,Unknown,df1,1
28,Other,6.74,6.88,4.11,4.3,8.48,Yes,Unknown,df1,1
43,Other,11.0,5.99,3.85,5.42,7.48,No,Unknown,df1,0
47,Female,9.36,5.08,4.25,8.14,8.2,Yes,Unknown,df1,1
34,Female,6.16,0.66,1.01,6.56,8.24,No,Unknown,df1,0
30,Female,9.16,3.93,3.65,4.73,5.56,Yes,Unknown,df1,0
43,Male,6.04,3.94,3.46,4.51,5.53,No,Unknown,df1,1
46,Male,12.72,0.52,2.76,7.92,4.18,Yes,Unknown,df1,0
28,Female,6.02,7.35,4.02,8.64,3.53,Yes,Unknown,df1,0
55,Female,3.09,3.28,1.93,5.36,1.02,No,Unknown,df1,0
30,Male,10.65,1.18,4.55,5.87,9.21,No,Unknown,df1,0
59,Male,6.13,2.93,3.49,6.03,9.42,No,Unknown,df1,1
25,Female,14.16,2.26,1.52,8.32,6.57,Yes,Unknown,df1,0
37,Female,11.97,6.77,2.78,8.69,3.29,Yes,Unknown,df1,1
37,Female,4.79,5.08,0.56,4.44,0.83,Yes,Unknown,df1,0
38,Male,14.67,1.66,2.25,5.18,3.97,No,Unknown,df1,1
24,Female,12.26,3.43,4.34,4.66,3.81,Yes,Unknown,df1,1
58,Male,10.72,1.22,0.95,5.14,4.61,Yes,Unknown,df1,1
23,Male,4.85,4.74,0.38,8.44,8.78,Yes,Unknown,df1,0
45,Male,2.42,5.47,0.43,7.53,0.36,Yes,Unknown,df1,0
50,Female,14.79,4.38,4.74,7.06,0.25,Yes,Unknown,df1,1
34,Other,6.07,1.58,3.18,4.55,0.81,Yes,Unknown,df1,0
60,Other,3.95,6.54,1.61,5.35,3.02,No,Unknown,df1,0
62,Male,9.41,4.67,4.21,8.93,4.57,No,Unknown,df1,0
62,Other,14.98,6.05,1.34,4.86,1.95,No,Unknown,df1,1
64,Other,10.66,0.42,0.63,5.53,5.33,Yes,Unknown,df1,1
59,Other,14.61,4.03,3.72,7.4,4.03,No,Unknown,df1,0
53,Other,14.8,5.82,3.93,5.55,8.0,No,Unknown,df1,0
65,Other,7.65,2.53,0.49,8.63,3.31,Yes,Unknown,df1,0
63,Female,4.64,7.2,3.88,6.64,0.07,Yes,Unknown,df1,0
53,Other,8.55,4.95,0.8,8.54,4.42,Yes,Unknown,df1,0
47,Female,7.84,0.7,2.57,8.21,6.84,Yes,Unknown,df1,0
18,Male,13.02,7.05,1.87,4.99,0.39,Yes,Unknown,df1,0
56,Other,13.04,1.49,1.66,5.52,6.54,Yes,Unknown,df1,1
42,Other,14.94,4.55,4.61,5.94,2.94,No,Unknown,df1,1
41,Female,8.58,0.47,1.1,6.52,7.22,Yes,Unknown,df1,0
65,Other,10.65,3.36,2.76,8.22,2.08,No,Unknown,df1,1
28,Other,3.16,1.36,3.84,4.46,4.52,Yes,Unknown,df1,0
50,Female,13.66,3.86,4.96,7.99,4.11,No,Unknown,df1,0
52,Female,7.84,4.23,4.07,7.91,7.47,Yes,Unknown,df1,1
46,Male,6.66,6.14,2.1,6.85,1.34,Yes,Unknown,df1,1
34,Other,1.59,5.33,4.28,8.37,4.62,Yes,Unknown,df1,1
57,Other,6.98,1.56,1.12,8.25,2.0,Yes,Unknown,df1,0
20,Male,13.56,7.2,3.57,5.24,3.12,No,Unknown,df1,1
59,Other,3.0,4.75,0.15,5.67,4.88,Yes,Unknown,df1,1
65,Female,9.67,0.3,3.56,7.44,0.3,Yes,Unknown,df1,1
57,Female,7.07,7.32,2.51,8.16,0.06,No,Unknown,df1,0
19,Other,8.19,0.32,4.48,6.96,9.08,Yes,Unknown,df1,0
36,Other,8.33,4.96,1.58,5.27,1.73,No,Unknown,df1,0
25,Female,1.52,0.12,2.92,5.35,0.0,Yes,Unknown,df1,1
52,Female,11.65,6.37,1.31,8.85,0.86,Yes,Unknown,df1,0
32,Other,6.59,4.96,2.1,8.45,3.59,Yes,Unknown,df1,0
42,Male,9.62,0.3,1.54,8.02,3.38,No,Unknown,df1,0
46,Other,9.64,2.21,0.28,7.52,9.36,No,Unknown,df1,1
20,Female,10.63,2.67,2.26,5.08,7.92,Yes,Unknown,df1,0
50,Male,13.48,7.15,1.1,8.88,8.46,No,Unknown,df1,1
42,Female,8.64,5.48,4.28,7.09,9.44,Yes,Unknown,df1,0
60,Female,3.92,1.24,4.46,7.61,1.87,No,Unknown,df1,0
55,Female,2.84,0.89,2.14,8.6,6.83,No,Unknown,df1,0
37,Other,12.04,6.62,3.38,4.68,5.29,No,Unknown,df1,0
45,Other,13.24,7.69,4.55,5.49,4.81,No,Unknown,df1,0
31,Female,1.65,4.66,0.96,4.05,4.96,No,Unknown,df1,1
40,Female,1.14,0.48,1.99,4.76,2.69,Yes,Unknown,df1,1
21,Male,2.51,7.77,4.85,7.18,3.05,No,Unknown,df1,1
41,Other,6.89,1.71,2.77,5.73,6.09,Yes,Unknown,df1,1
21,Female,7.73,2.39,1.16,8.03,4.39,No,Unknown,df1,1
59,Male,7.05,0.77,5.0,4.3,6.85,No,Unknown,df1,0
42,Female,6.4,7.5,3.41,8.34,3.82,No,Unknown,df1,1
53,Female,13.33,5.67,1.38,5.14,5.52,Yes,Unknown,df1,1
25,Male,9.95,0.5,4.21,6.5,1.13,No,Unknown,df1,0
41,Other,1.19,3.91,1.5,6.42,1.42,Yes,Unknown,df1,1
62,Other,11.22,0.68,3.37,4.65,9.9,No,Unknown,df1,0
20,Other,8.93,4.69,3.47,7.83,2.14,No,Unknown,df1,0
26,Female,5.37,7.39,1.09,5.3,4.85,No,Unknown,df1,0
35,Female,5.04,5.9,2.05,4.13,5.98,Yes,Unknown,df1,1
62,Female,5.51,4.44,1.9,4.4,2.74,No,Unknown,df1,1
38,Male,1.39,3.26,0.51,4.56,5.35,No,Unknown,df1,1
61,Other,12.22,3.82,0.45,6.19,6.96,No,Unknown,df1,1
45,Male,12.91,3.55,1.9,5.4,0.67,No,Unknown,df1,1
27,Male,5.0,2.23,3.21,8.15,0.97,No,Unknown,df1,0
63,Male,4.34,4.85,0.22,8.19,7.8,No,Unknown,df1,0
19,Male,1.32,4.78,0.39,6.77,7.34,No,Unknown,df1,0
40,Other,4.75,5.59,4.98,8.36,0.68,Yes,Unknown,df1,0
33,Male,1.15,3.47,4.82,8.7,6.27,Yes,Unknown,df1,0
63,Male,4.69,4.53,3.14,7.92,3.97,No,Unknown,df1,0
64,Other,14.38,6.81,0.93,8.89,6.78,No,Unknown,df1,0
35,Female,3.43,4.43,0.83,6.9,2.73,No,Unknown,df1,1
46,Male,12.53,2.8,4.76,5.71,4.89,Yes,Unknown,df1,0
41,Female,3.64,1.89,0.2,5.41,7.76,Yes,Unknown,df1,0
45,Other,14.91,3.92,0.46,6.3,9.48,No,Unknown,df1,0
29,Other,1.03,5.24,2.94,5.07,9.75,No,Unknown,df1,1
45,Male,9.76,7.47,3.81,5.65,8.06,Yes,Unknown,df1,1
34,Female,14.88,0.66,2.75,7.17,8.02,Yes,Unknown,df1,0
60,Female,2.99,7.7,4.96,4.01,8.92,Yes,Unknown,df1,1
43,Other,1.97,7.06,3.54,8.98,0.83,No,Unknown,df1,1
60,Male,10.25,6.14,0.98,4.02,7.99,Yes,Unknown,df1,0
50,Other,14.21,3.76,2.06,4.33,10.0,Yes,Unknown,df1,0
21,Other,14.14,2.32,3.38,4.54,7.38,Yes,Unknown,df1,0
20,Female,5.9,5.92,2.5,4.15,9.9,Yes,Unknown,df1,1
42,Male,10.57,3.92,3.43,5.37,0.31,No,Unknown,df1,0
